variant,report_id,phase,phase_disclosure_idx,occurrence_idx,standard_id,disclosure_id,material_topic,overall,notes,evidence_unrecoverable,n_requirement_verdicts,is_omitted,is_external_ref,is_no_page_pack,is_empty_verdicts
a1,Mubadala2023,phase3,12,0,GRI 2,2-13,,partial,,False,3,False,False,False,False
a1,Mubadala2023,phase3,13,0,GRI 2,2-14,,no_evidence,,False,2,False,False,False,False
a1,Mubadala2023,phase3,14,0,GRI 2,2-15,,no_evidence,,False,5,False,False,False,False
a1,Mubadala2023,phase3,15,0,GRI 2,2-16,,no_evidence,,False,2,False,False,False,False
a1,Mubadala2023,phase3,16,0,GRI 2,2-17,,no_evidence,,False,1,False,False,False,False
a1,Mubadala2023,phase3,17,0,GRI 2,2-18,,no_evidence,,False,3,False,False,False,False
a1,Mubadala2023,phase3,18,0,GRI 2,2-19,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase3,19,0,GRI 2,2-20,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase3,20,0,GRI 2,2-21,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase3,21,0,GRI 2,2-22,,no_evidence,,False,1,False,False,False,False
a1,Mubadala2023,phase3,22,0,GRI 2,2-23,,partial,,False,10,False,False,False,False
a1,Mubadala2023,phase3,23,0,GRI 2,2-24,,partial,,False,4,False,False,False,False
a1,Mubadala2023,phase3,24,0,GRI 2,2-25,,partial,,False,5,False,False,False,False
a1,Mubadala2023,phase3,25,0,GRI 2,2-26,,partial,,False,2,False,False,False,False
a1,Mubadala2023,phase3,26,0,GRI 2,2-27,,pass,,False,6,False,False,False,False
a1,Mubadala2023,phase3,27,0,GRI 2,2-28,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase3,28,0,GRI 2,2-29,,partial,,False,3,False,False,False,False
a1,Mubadala2023,phase3,29,0,GRI 2,2-30,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase5,0,0,GRI 3,3-1,,pass,,False,3,False,False,False,False
a1,Mubadala2023,phase5,1,0,GRI 3,3-2,,partial,,False,2,False,False,False,False
a1,Mubadala2023,phase5,2,0,GRI 3,3-3,Biodiversity & Ecosystem,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,3,0,GRI 3,3-3,Climate Change & Energy Transition,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,4,0,GRI 3,3-3,Contributing to Communities & Societies,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,5,0,GRI 3,3-3,Cyber Security,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,6,0,GRI 3,3-3,Diversity & Inclusion,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,7,0,GRI 3,3-3,Energy Consumption & Efficiency,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,8,0,GRI 3,3-3,GHG & Other Air Emissions,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,9,0,GRI 3,3-3,Governance & Business Ethics,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,10,0,GRI 3,3-3,"Health, Safety & Security of People",partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,11,0,GRI 3,3-3,Innovation & Digital Transformation,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,12,0,GRI 3,3-3,Leading Employment Practices,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,13,0,GRI 3,3-3,Low Carbon Energy Solutions,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,14,0,GRI 3,3-3,National Talent Enhancement,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,15,0,GRI 3,3-3,Reliable & Efficient Operations,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,16,0,GRI 3,3-3,Responsible Procurement,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,17,0,GRI 3,3-3,Spills & Waste Management,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,18,0,GRI 3,3-3,Stakeholder Relations & Partnerships,no_evidence,no page pack: page_list_no_matching_chunks; system limitation - human review required,True,0,False,False,True,True
a1,Mubadala2023,phase5,19,0,GRI 3,3-3,"Strategy, Purpose, & Financial Resilience",no_evidence,,False,11,False,False,False,False
a1,Mubadala2023,phase5,20,0,GRI 3,3-3,Talent Building & Retention,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,21,0,GRI 3,3-3,Upholding Human Rights,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase5,22,0,GRI 3,3-3,Water Resource Management,partial,,False,11,False,False,False,False
a1,Mubadala2023,phase6,0,0,GRI 305: Emissions 2016,305-6,GHG & Other Air Emissions,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase6,1,0,GRI 302: Energy 2016,302-5,Energy Consumption & Efficiency,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase6,2,0,GRI 402: Labor/Management Relations 2016,402-1,Talent Building & Retention,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase6,3,0,GRI 405: Diversity and Equal Opportunity 2016,405-2,Diversity & Inclusion,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2023,phase6,4,0,GRI 305: Emissions 2016,305-1,GHG & Other Air Emissions,partial,,False,9,False,False,False,False
a1,Mubadala2023,phase6,5,0,GRI 305: Emissions 2016,305-2,GHG & Other Air Emissions,partial,,False,9,False,False,False,False
a1,Mubadala2023,phase6,6,0,GRI 305: Emissions 2016,305-3,GHG & Other Air Emissions,partial,,False,9,False,False,False,False
a1,Mubadala2023,phase6,7,0,GRI 305: Emissions 2016,305-4,GHG & Other Air Emissions,partial,,False,4,False,False,False,False
a1,Mubadala2023,phase6,8,0,GRI 305: Emissions 2016,305-5,GHG & Other Air Emissions,partial,,False,5,False,False,False,False
a1,Mubadala2023,phase6,9,0,GRI 305: Emissions 2016,305-7,GHG & Other Air Emissions,partial,,False,7,False,False,False,False
a1,Mubadala2023,phase6,10,0,GRI 306: Waste 2020,306-1,Spills & Waste Management,no_evidence,,False,6,False,False,False,False
a1,Mubadala2023,phase6,11,0,GRI 306: Waste 2020,306-2,Spills & Waste Management,partial,,False,24,False,False,False,False
a1,Mubadala2023,phase6,12,0,GRI 306: Waste 2020,306-3,Spills & Waste Management,partial,,False,7,False,False,False,False
a1,Mubadala2023,phase6,13,0,GRI 306: Waste 2020,306-4,Spills & Waste Management,partial,,False,16,False,False,False,False
a1,Mubadala2023,phase6,14,0,GRI 306: Waste 2020,306-5,Spills & Waste Management,no_evidence,,False,15,False,False,False,False
a1,Mubadala2023,phase6,15,1,GRI 306: Effluents and Waste 2016,306-3,Spills & Waste Management,partial,,False,7,False,False,False,False
a1,Mubadala2023,phase6,16,0,GRI 303: Water and Effluents 2018,303-1,Water Resource Management,partial,,False,4,False,False,False,False
a1,Mubadala2023,phase6,17,0,GRI 303: Water and Effluents 2018,303-2,Water Resource Management,no_evidence,,False,4,False,False,False,False
a1,Mubadala2023,phase6,18,0,GRI 303: Water and Effluents 2018,303-3,Water Resource Management,partial,,False,13,False,False,False,False
a1,Mubadala2023,phase6,19,0,GRI 303: Water and Effluents 2018,303-4,Water Resource Management,no_evidence,,False,12,False,False,False,False
a1,Mubadala2023,phase6,20,0,GRI 303: Water and Effluents 2018,303-5,Water Resource Management,no_evidence,,False,4,False,False,False,False
a1,Mubadala2023,phase6,21,0,GRI 302: Energy 2016,302-1,Energy Consumption & Efficiency,partial,,False,13,False,False,False,False
a1,Mubadala2023,phase6,22,0,GRI 302: Energy 2016,302-2,Energy Consumption & Efficiency,partial,,False,3,False,False,False,False
a1,Mubadala2023,phase6,23,0,GRI 302: Energy 2016,302-3,Energy Consumption & Efficiency,partial,,False,4,False,False,False,False
a1,Mubadala2023,phase6,24,0,GRI 302: Energy 2016,302-4,Energy Consumption & Efficiency,partial,,False,4,False,False,False,False
a1,Mubadala2023,phase6,25,0,GRI 304: Biodiversity 2016,304-1,Biodiversity & Ecosystem,no_evidence,,False,7,False,False,False,False
a1,Mubadala2023,phase6,26,0,GRI 304: Biodiversity 2016,304-2,Biodiversity & Ecosystem,partial,,False,10,False,False,False,False
a1,Mubadala2023,phase6,27,0,GRI 304: Biodiversity 2016,304-3,Biodiversity & Ecosystem,partial,,False,4,False,False,False,False
a1,Mubadala2023,phase6,28,0,GRI 304: Biodiversity 2016,304-4,Biodiversity & Ecosystem,no_evidence,,False,5,False,False,False,False
a1,Mubadala2023,phase6,29,0,GRI 403: Occupational Health and Safety 2018,403-1,"Health, Safety & Security of People",partial,,False,3,False,False,False,False
a1,Mubadala2023,phase6,30,0,GRI 403: Occupational Health and Safety 2018,403-2,"Health, Safety & Security of People",partial,,False,5,False,False,False,False
a1,Mubadala2023,phase6,31,0,GRI 403: Occupational Health and Safety 2018,403-3,"Health, Safety & Security of People",partial,,False,1,False,False,False,False
a1,Mubadala2023,phase6,32,0,GRI 403: Occupational Health and Safety 2018,403-4,"Health, Safety & Security of People",partial,,False,2,False,False,False,False
a1,Mubadala2023,phase6,33,0,GRI 403: Occupational Health and Safety 2018,403-5,"Health, Safety & Security of People",pass,,False,1,False,False,False,False
a1,Mubadala2023,phase6,34,0,GRI 403: Occupational Health and Safety 2018,403-6,"Health, Safety & Security of People",partial,,False,2,False,False,False,False
a1,Mubadala2023,phase6,35,0,GRI 403: Occupational Health and Safety 2018,403-7,"Health, Safety & Security of People",pass,,False,1,False,False,False,False
a1,Mubadala2023,phase6,36,0,GRI 403: Occupational Health and Safety 2018,403-8,"Health, Safety & Security of People",no_evidence,,False,4,False,False,False,False
a1,Mubadala2023,phase6,37,0,GRI 403: Occupational Health and Safety 2018,403-9,"Health, Safety & Security of People",partial,,False,16,False,False,False,False
a1,Mubadala2023,phase6,38,0,GRI 403: Occupational Health and Safety 2018,403-10,"Health, Safety & Security of People",partial,,False,10,False,False,False,False
a1,Mubadala2023,phase6,39,0,GRI 404: Training and Education 2016,404-1,Talent Building & Retention,no_evidence,,False,2,False,False,False,False
a1,Mubadala2023,phase6,40,0,GRI 404: Training and Education 2016,404-2,Talent Building & Retention,partial,,False,2,False,False,False,False
a1,Mubadala2023,phase6,41,0,GRI 404: Training and Education 2016,404-3,Talent Building & Retention,no_evidence,,False,1,False,False,False,False
a1,Mubadala2023,phase6,42,0,GRI 408: Child Labor 2016,408-1,Upholding Human Rights,partial,,False,5,False,False,False,False
a1,Mubadala2023,phase6,43,0,GRI 405: Diversity and Equal Opportunity 2016,405-1,Diversity & Inclusion,partial,,False,6,False,False,False,False
a1,Mubadala2023,phase6,44,0,GRI 406: Non-discrimination 2016,406-1,Diversity & Inclusion,no_evidence,,False,5,False,False,False,False
a1,Mubadala2023,phase6,45,0,GRI 413: Local Communities 2016,413-1,Contributing to Communities & Societies,partial,,False,8,False,False,False,False
a1,Mubadala2023,phase6,46,0,GRI 413: Local Communities 2016,413-2,Contributing to Communities & Societies,no_evidence,,False,2,False,False,False,False
a1,Mubadala2023,phase6,47,0,GRI 401: Employment 2016,401-2,Leading Employment Practices,no_evidence,,False,8,False,False,False,False
a1,Mubadala2023,phase6,48,0,GRI 401: Employment 2016,401-3,Leading Employment Practices,no_evidence,,False,5,False,False,False,False
a1,Mubadala2023,phase6,49,0,GRI 205: Anti-corruption 2016,205-1,Governance & Business Ethics,partial,,False,2,False,False,False,False
a1,Mubadala2023,phase6,50,0,GRI 205: Anti-corruption 2016,205-2,Governance & Business Ethics,partial,,False,5,False,False,False,False
a1,Mubadala2023,phase6,51,0,GRI 205: Anti-corruption 2016,205-3,Governance & Business Ethics,partial,,False,4,False,False,False,False
a1,Mubadala2023,phase6,52,0,GRI 418: Customer Privacy 2016,418-1,Cyber Security,no_evidence,,False,4,False,False,False,False
a1,Mubadala2023,phase6,53,0,GRI 414: Supplier Social Assessment 2016,414-1,Responsible Procurement,no_evidence,,False,1,False,False,False,False
a1,Mubadala2023,phase6,54,0,GRI 414: Supplier Social Assessment 2016,414-2,Responsible Procurement,no_evidence,,False,5,False,False,False,False
a1,Mubadala2023,phase6,55,0,GRI 204: Procurement Practices 2016,204-1,Responsible Procurement,no_evidence,,False,3,False,False,False,False
a1,Mubadala2024,phase3,0,0,GRI 2,2-1,,partial,,False,4,False,False,False,False
a1,Mubadala2024,phase3,1,0,GRI 2,2-2,,partial,,False,5,False,False,False,False
a1,Mubadala2024,phase3,2,0,GRI 2,2-3,,partial,,False,4,False,False,False,False
a1,Mubadala2024,phase3,3,0,GRI 2,2-4,,no_evidence,no page pack: page_list_no_matching_chunks; system limitation — human review required,True,0,False,False,True,True
a1,Mubadala2024,phase3,4,0,GRI 2,2-5,,partial,,False,4,False,False,False,False
a1,Mubadala2024,phase3,5,0,GRI 2,2-6,,partial,,False,6,False,False,False,False
a1,Mubadala2024,phase3,6,0,GRI 2,2-7,,partial,,False,10,False,False,False,False
a1,Mubadala2024,phase3,7,0,GRI 2,2-8,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase3,8,0,GRI 2,2-9,,partial,,False,10,False,False,False,False
a1,Mubadala2024,phase3,9,0,GRI 2,2-10,,no_evidence,,False,5,False,False,False,False
a1,Mubadala2024,phase3,10,0,GRI 2,2-11,,no_evidence,,False,2,False,False,False,False
a1,Mubadala2024,phase3,11,0,GRI 2,2-12,,no_evidence,,False,4,False,False,False,False
a1,Mubadala2024,phase3,12,0,GRI 2,2-13,,no_evidence,,False,3,False,False,False,False
a1,Mubadala2024,phase3,13,0,GRI 2,2-14,,no_evidence,,False,2,False,False,False,False
a1,Mubadala2024,phase3,14,0,GRI 2,2-15,,no_evidence,,False,5,False,False,False,False
a1,Mubadala2024,phase3,15,0,GRI 2,2-16,,no_evidence,,False,2,False,False,False,False
a1,Mubadala2024,phase3,16,0,GRI 2,2-17,,no_evidence,,False,1,False,False,False,False
a1,Mubadala2024,phase3,17,0,GRI 2,2-18,,no_evidence,,False,3,False,False,False,False
a1,Mubadala2024,phase3,18,0,GRI 2,2-19,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase3,19,0,GRI 2,2-20,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase3,20,0,GRI 2,2-21,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase3,21,0,GRI 2,2-22,,no_evidence,,False,1,False,False,False,False
a1,Mubadala2024,phase3,22,0,GRI 2,2-23,,partial,,False,10,False,False,False,False
a1,Mubadala2024,phase3,23,0,GRI 2,2-24,,pass,,False,4,False,False,False,False
a1,Mubadala2024,phase3,24,0,GRI 2,2-25,,partial,,False,5,False,False,False,False
a1,Mubadala2024,phase3,25,0,GRI 2,2-26,,partial,,False,2,False,False,False,False
a1,Mubadala2024,phase3,26,0,GRI 2,2-27,,partial,,False,6,False,False,False,False
a1,Mubadala2024,phase3,27,0,GRI 2,2-28,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase3,28,0,GRI 2,2-29,,partial,,False,3,False,False,False,False
a1,Mubadala2024,phase3,29,0,GRI 2,2-30,,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase5,0,0,GRI 3,3-1,,pass,,False,3,False,False,False,False
a1,Mubadala2024,phase5,1,0,GRI 3,3-2,,partial,,False,2,False,False,False,False
a1,Mubadala2024,phase5,2,0,GRI 3,3-3,"Climate Adaptation, Resilience & Transition",partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,3,0,GRI 3,3-3,Communities & Societies,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,4,0,GRI 3,3-3,Data Governance & AI Use,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,5,0,GRI 3,3-3,Diversity & Inclusion,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,6,0,GRI 3,3-3,Employment Practices,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,7,0,GRI 3,3-3,Energy Consumption,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,8,0,GRI 3,3-3,GHG & Other Air Emissions,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,9,0,GRI 3,3-3,Governance & Business Ethics,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,10,0,GRI 3,3-3,"Health, Safety & Security of People",partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,11,0,GRI 3,3-3,Human Rights,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,12,0,GRI 3,3-3,Innovation and Digital Transformation,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,13,0,GRI 3,3-3,Nature & Biodiversity,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,14,0,GRI 3,3-3,Responsible Procurement,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,15,0,GRI 3,3-3,Risk Management,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,16,0,GRI 3,3-3,"Talent Attraction, Retention, & Development",partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,17,0,GRI 3,3-3,Waste Management,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase5,18,0,GRI 3,3-3,Water Resource Management,partial,,False,11,False,False,False,False
a1,Mubadala2024,phase6,0,0,GRI 305: Emissions 2016,305-6,GHG & Other Air Emissions,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase6,1,0,GRI 302: Energy 2016,302-5,Energy Consumption,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase6,2,0,GRI 304: Biodiversity 2016,304-1,Nature & Biodiversity,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase6,3,0,GRI 304: Biodiversity 2016,304-4,Nature & Biodiversity,omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase6,4,0,GRI 402: Labor/Management Relations 2016,402-1,"Talent Attraction, Retention, & Development",omitted,no page pack: omitted,False,0,True,False,True,True
a1,Mubadala2024,phase6,5,0,GRI 405: Diversity and Equal Opportunity 2016,405-2,Diversity & Inclusion,omitted,no page pack: omitted,False,0,True,False,True,True
